source,target,weight
ZNF691,MMP23B,0.012001644565199697
ZNF684,LINC01707,0.011983701864579432
E2F2,SCNN1D,0.011982571000052348
PAX7,OTUD3,0.011978599679222055
TFAP2E,HCRTR1,0.011974930732004868
E2F2,ARHGEF10L,0.011969195676726482
E2F2,LINC01356,0.011960602104500862
TP73,GPSM2,0.011959151263148414
ZNF691,CAPZB,0.011956031607790098
E2F2,SPATA6,0.011954294262437356
HES4,C1orf141,0.011948376142343559
NFIA,SNHG3,0.011945758707745075
HES4,KIF2C,0.011944946822632155
E2F2,LINC01756,0.011944371434016008
GLIS1,GBP1,0.011936923066384804
ID3,GBP6,0.011936829182710518
ALX3,TNFRSF9,0.011914119677507225
HES4,PLPP3,0.011912135126974196
ZNF684,PIK3CD-AS2,0.011911537758059159
ZNF684,KCNQ4,0.011906584399799464
GLIS1,SMIM1,0.011891973269826482
POU3F1,TMEM53,0.011889805935437628
ZNF683,ST6GALNAC5,0.011887366732240832
FOXO6,ZFP69,0.011854817254115088
PAX7,CTBS,0.011839354569833956
E2F2,LINC01134,0.011838650051016331
GFI1,TTF2,0.011821916137458244
GLIS1,CA6,0.011814801061614089
TP73,EVI5,0.011808933760328752
FOXO6,TACSTD2,0.011788278277426865
ZNF691,ZSCAN20,0.011787686793523771
TAL1,DENND2D,0.011786951653248206
POU3F1,CTH,0.011772985618143267
GLIS1,SH3GLB1,0.011772097111849084
ZNF691,SAMD11,0.011765386598884379
TP73,AMY2B,0.011762130567527082
FOXO6,PLOD1,0.011754521134552396
NFIA,SPOCD1,0.011753752295764714
ID3,CAMK2N1,0.011753568511347675
PAX7,RERE,0.01174354043493673
GFI1,LPAR3,0.011742728972172701
ID3,MIR34AHG,0.011742211415101565
FOXD2,ZNF362,0.01174054344460189
FOXO6,THRAP3,0.011730445407233735
FOXD2,GSTM2,0.01172633735844681
TFAP2E,SSX2IP,0.011721160900246894
HES2,ZRANB2-AS1,0.011717978089415002
ZNF691,LINC02607,0.01171272353004638
E2F2,FAM41C,0.011704045651166064
E2F2,TMIGD3,0.011699677554421632
POU3F1,CRYBG2,0.011693673954119096
FOXD2,GPN2,0.011693013464312675
FOXD2,GNAI3,0.011690197471204639
GFI1,PLEKHN1,0.011683694517002921
FOXO6,KDF1,0.011682338933896246
PRDM16,PSMA5,0.011682205778001522
ZNF684,LZIC,0.011663906601451158
HES2,RERE-AS1,0.011662202865412627
FOXD2,USP33,0.011661577213171136
HES2,UBR4,0.01164850292268939
ALX3,PITHD1,0.011640293431232778
ID3,IQCC,0.011635675247694979
POU3F1,SAMD13,0.011632369397506212
ZNF683,EXTL2,0.011630872433278167
PAX7,ZFYVE9,0.011611379833113836
FOXD2,HIVEP3,0.011600990840806501
ID3,TP73,0.011600962462751165
ID3,ADGRB2,0.011600619510721083
E2F2,C1orf141,0.011597793723102998
FOXD2,FAM76A,0.011593744517579874
POU3F1,ZNF683,0.01158535246801102
TFAP2E,GRHL3,0.011574618741692461
TFAP2E,HYI-AS1,0.011572014708528594
TAL1,KIF1B,0.011569603601222396
ZNF683,MAST2,0.011548463877696128
TP73,ERMAP,0.011546542209289275
ALX3,AKNAD1,0.011544499510784335
E2F2,PLEKHG5,0.011539349540842453
TP73,DR1,0.011532567732230622
ZNF691,BCL2L15,0.011527819195017143
FOXO6,SAMD13,0.011525583325115362
TFAP2E,EIF4G3,0.011512721363508513
GFI1,LINC01677,0.011512681861413875
ZNF684,NCMAP,0.011509389958036728
TP73,ATAD3B,0.01147701960735733
ZNF683,DDAH1,0.011473167690195175
HES2,PRKAA2,0.011471020110477879
POU3F1,ADGRL4,0.011468000390097939
HES2,KIAA0319L,0.01145879043905989
ID3,EXOSC10-AS1,0.011453877341437674
TP73,AURKAIP1,0.011452640049866517
ZNF684,MFN2,0.011432649209896934
GFI1,CAPZA1,0.011424201197054206
TP73,TAF13,0.011419023201084275
TAL1,MROH7,0.011417871269407236
POU3F1,C1orf216,0.011411770827073491
ZNF684,STIL,0.011410425399003818
HES2,FBXO6,0.011393054374531846
POU3F1,SSBP3,0.01139299203875569
HES2,DNTTIP2,0.011391789228423564
FOXD2,EFHD2,0.011380843702807193
ID3,ALX3,0.01137242386147785
GFI1,TRNP1,0.011359230526025865
E2F2,CLCN6,0.011351857000384914
GFI1,CTTNBP2NL,0.011344677451855037
FOXD2,ZNF684,0.011343970794779543
TP73,C1orf174,0.011336157137806196
ALX3,KDM4A-AS1,0.01132744925382918
ZNF683,YBX1,0.011323252181065144
PAX7,PSMA5,0.011323207196165455
FOXD2,SVBP,0.01132048973136883
POU3F1,CDCP2,0.011294105986375865
ALX3,RBBP4,0.011292121801962237
TP73,SHISAL2A,0.01129032353811212
ZNF684,CRYZ,0.011283605423152328
ZNF683,DPYD-AS2,0.011277754147802731
POU3F1,LRRC39,0.011275190034841596
ALX3,EFCAB7,0.011260768244545917
POU3F1,CTRC,0.011248891780138978
FOXO6,C1orf162,0.011233121532020785
HES2,PAFAH2,0.011229321768662584
E2F2,BEND5,0.011222094925101749
HES2,ANGPTL3,0.011221313093876459
ZNF684,OPRD1,0.011217034687616962
PAX7,EPB41,0.01121473919457576
TFAP2E,CNN3,0.011213599605439847
PRDM16,ZMYM4,0.011208904108934778
FOXO6,KCNA2,0.011207823613095483
PAX7,ARHGEF10L,0.0112016974855901
E2F2,ARHGEF19,0.011200855901022828
ZNF683,LINC01676,0.01119592451380202
RUNX3,AMPD1,0.011190433534359907
FOXO6,AKNAD1,0.011188640416463343
ALX3,UTP11,0.011187979783983178
HES2,SH3BGRL3,0.0111762869120325
HES2,ZC3H12A,0.011173325821432921
HES4,IL12RB2,0.011163967299054204
TP73,H6PD,0.011158500792847692
GFI1,DPYD-AS2,0.011155898606705905
GFI1,A3GALT2,0.011155026672086808
HES4,LINC01676,0.011151544129572708
ZNF684,C1QTNF12,0.011148731962771946
GFI1,MYCL,0.01114495925518895
TP73,TESK2,0.011144587896930784
E2F2,GNG12,0.011134281949059877
GLIS1,EPB41,0.011130991014027434
ZNF683,TMEM51-AS1,0.011130373098434367
FOXO6,STX12,0.011129684112236386
FOXD2,SLC22A15,0.0111254645998832
TAL1,HMGCL,0.01111552155301111
FOXO6,SNHG3,0.011093450066936218
E2F2,LIN28A,0.011092138384093335
FOXO6,DIPK1A,0.01108632763911234
PAX7,SDF4,0.011079264445109956
GFI1,LINC02574,0.01107385111864037
PAX7,RPAP2,0.011067706073714432
HES2,EMC1-AS1,0.011063712042632316
ZNF684,CCDC24,0.011061061339202862
TP73,NRAS,0.01106042182984393
FOXO6,NDC1,0.011058591539135184
FOXD2,NEXN,0.011057916744294348
POU3F1,BEST4,0.011050531483803326
HES2,CTRC,0.01104117769991195
YBX1,RIMKLA,0.011030746990761956
GLIS1,MAP7D1,0.011026000956881832
TFAP2E,LINC01672,0.011021809655238165
PRDM16,TMEM59,0.011017168531510801
E2F2,SAMD13,0.011017031069081567
PAX7,GNL2,0.01101316922358295
PAX7,SPATA21,0.01100923597571481
ALX3,LRRC47,0.011006384973520857
FOXD2,MOB3C,0.01100509356190628
TAL1,RHD,0.011002921178405454
FOXD2,ALG6,0.010973151203047172
E2F2,HCRTR1,0.010971389638989146
FOXO6,MEAF6,0.010971015301945013
ALX3,FAM76A,0.010966877578594686
FOXD2,BCL10,0.010964928326009229
TP73,CD2,0.010957192786339892
ZNF691,HCRTR1,0.010952311845715648
GLIS1,MEAF6,0.010948056639457098
ALX3,ZSWIM5,0.010946526771590075
POU3F1,SRM,0.010943244899861853
HES2,LRIF1,0.010926473793678082
HES4,ROR1,0.01092546899916876
FOXO6,ECE1,0.010923317332369595
TFAP2E,CRYZ,0.010909429208618262
NFIA,PTPRU,0.010906874288824357
HES2,MKNK1,0.010904306106301189
ZNF691,OSCP1,0.01089471295811175
TP73,MUL1,0.010889028732863952
TP73,IFFO2,0.010885623761348875
PAX7,HCRTR1,0.010880094554044756
TP73,PRKACB,0.010878084752021868
POU3F1,GLIS1,0.010870264958743492
TFAP2E,KIAA1522,0.01086203426769883
POU3F1,LINC01772,0.010861018020232788
ZNF683,UQCRHL,0.010857181578544057
ZNF691,KCNA2,0.010857010055418857
TFAP2E,KLHL21,0.010853922733018174
ZNF691,NBPF1,0.010849040085232391
ZNF684,CDC42,0.010841749054849106
ZNF691,PUSL1,0.010840580319368383
HES2,LRRC39,0.010832132353679401
PAX7,FOXJ3,0.010828336921934174
ID3,TRIM63,0.01082737171516487
GMEB1,ARHGAP29-AS1,0.010821124450132993
FOXO6,OMA1,0.01080073211013015
HES2,NFIA,0.010785767304693715
POU3F1,DLEU2L,0.010785098677498155
TP73,TCEA3,0.010783983688291117
HES4,MOB3C,0.010783055875181347
ID3,IGSF3,0.010782149374754621
TP73,WASF2,0.010777546008329916
HES4,LINC02801,0.010771729323337495
HES4,FYB2,0.010766760235240034
PAX7,SH3GLB1,0.010764947827397313
FOXD2,GPR157,0.010759182794311905
TP73,KIAA1522,0.01074650991507633
TP73,MARCKSL1,0.010746255620439736
HES2,TTC39A,0.010734606281043054
POU3F1,ELOVL1,0.010734163267303188
ID3,WDR47,0.010730786226795469
HES2,TTLL10,0.010700542607958718
FOXD2,LRIG2-DT,0.01069563261015679
TFAP2E,HTR6,0.010667824063315219
TP73,SLC9A1,0.010663673833639113
PAX7,AP4B1,0.01065594251701762
FOXO6,FBXO2,0.010647927714760225
ZNF691,FOXD2,0.010645408035626368
GLIS1,VAMP3,0.010640762426353383
TP73,LRIF1,0.010613679476641658
FOXO6,FOXD2,0.010604071292702029
POU3F1,CSF1,0.010602193496197924
FOXD2,EFCAB14-AS1,0.010595453178307183
ZNF684,TLCD4,0.010591053527280377
TP73,CITED4,0.010584307240284875
PAX7,PRKACB,0.010569614646785944
ZNF691,ST3GAL3,0.010565331510889883
HES2,ZNF684,0.010557418269974778
ZNF683,TAL1,0.010556494144506212
TP73,KIAA0319L,0.010541489880704422
FOXO6,RBBP4,0.010536398150008269
HES2,DENND2D,0.010530532508580019
NFIA,UBXN10,0.010519796674133301
TFAP2E,CLCA4-AS1,0.010517246714321806
TAL1,WDTC1,0.010516187132509505
E2F2,PADI4,0.01050082623934041
E2F2,CLCA4,0.010492924021408659
E2F2,ALPL,0.010491923998759974
GFI1,FAM151A,0.01049158427825249
FOXD2,LAPTM5,0.010491307774483491
TAL1,AGO1,0.01048285996357925
GLIS1,USP24,0.010477039699021262
POU3F1,A3GALT2,0.01047349954316806
ID3,RNF220,0.010458833604484843
FOXO6,MTF2,0.01045268033792426
HES4,ZBTB8B,0.010450771042133959
POU3F1,TTC22,0.01044215055923753
ALX3,SVBP,0.010433343547231532
ZNF691,DNAJB4,0.010432531155997501
E2F2,CNN3,0.01041770364284373
ZNF691,LINC01712,0.010416739833246268
HES2,MACO1,0.010406349373135015
ID3,MAB21L3,0.010405424513407384
TFAP2E,LINC01141,0.010395995679686765
FOXO6,RBM15,0.010395160505517372
HES2,TMEM53,0.010380037440715207
GLIS1,RABGGTB,0.010371328805338541
NFIA,SGIP1,0.010356630271661128
ZNF691,CPT2,0.01035132298768087
FOXO6,PRKAA2,0.010341958659984732
GFI1,TMEM39B,0.010340685396066541
ALX3,RNF220,0.01033738836009101
ZNF684,AUNIP,0.01033545823424377
TP73,MTHFR,0.010334790409672247
PAX7,TMCO4,0.010330574219129408
HES2,CACHD1,0.010326978848693212
TP73,TARDBP,0.01032356150499651
HES4,ANKRD65,0.010321199907427291
ZNF683,UQCRH,0.01031824183567532
FOXD2,SELENON,0.010317267617525208
POU3F1,MORN1,0.01031721432393607
POU3F1,ZFYVE9,0.010315470818163934
POU3F1,LINC02812,0.010312570532619202
ZNF684,CHD5,0.010312108776587517
NFIA,DEPDC1,0.010309887187413281
ZNF683,PAX7,0.010309372569650614
GLIS1,NCMAP-DT,0.010305898569059186
ID3,DNTTIP2,0.010303448770057668
FOXJ3,MYBPHL,0.01028643507969135
E2F2,UTS2,0.010282850594846269
TFAP2E,LINC02801,0.010281920161594203
POU3F1,PRMT6,0.01027173314264
ZNF683,GNG12-AS1,0.010264776909559988
ALX3,GTF2B,0.01026029265391253
TP73,CLCN6,0.010256392258757963
POU3F1,ATP1A1-AS1,0.010254747031163317
E2F2,GRHL3,0.010254560421570672
ALX3,HMGN2,0.010247599232862704
GFI1,FYB2,0.01024372544406594
FOXD2,RBP7,0.01023864110798365
GFI1,DRAXIN,0.010238385107380324
TFAP2E,IQCC,0.01023317927826643
FOXD2,SH3BGRL3,0.010232838052783149
TFAP2E,OVGP1,0.010232036022159557
GFI1,NKAIN1,0.01021707608860105
GMEB1,ALX3,0.010201198702669818
FOXO6,GPN2,0.010201056535512424
HES2,PADI2,0.010187142198459266
PRDM16,VPS13D,0.010175356637086075
E2F2,CSMD2,0.010171202422386762
GLIS1,ARHGEF10L,0.010161899642250283
PAX7,ODF2L,0.010159920072686202
POU3F1,PINK1,0.010153186807322944
GLIS1,LYPLA2,0.010152127064095802
FOXO6,MMEL1,0.0101439650275214
POU3F1,RSPO1,0.010143478062965122
ZNF691,PITHD1,0.01013132433131594
FOXD2,PANK4,0.010130829917690135
FOXD2,SF3A3,0.010124415452138935
E2F2,LINC01672,0.010121887822511976
TP73,NEGR1,0.010116930860296003
RUNX3,FOXD3-AS1,0.010116491232261457
ALX3,SSX2IP,0.010114260446145351
POU3F1,ANKRD65,0.01008032779616844
GLIS1,LINC01762,0.010059417734356228
ALX3,PTAFR,0.010056765389233205
ALX3,MED8,0.010051938904116499
GMEB1,LINC01357,0.010045956018832899
HES4,PTPRF,0.010043910321214471
ZNF683,FAM167B,0.010038357312727926
ALX3,CYB561D1,0.010009123556396483
GFI1,NRAS,0.01000816597870814
PRDM16,ZRANB2,0.00999867432480387
POU3F1,CYB5RL,0.00999718840361457
POU3F1,PLPPR4,0.009971358404384774
ALX3,FUBP1,0.009969913959328731
ID3,RAVER2,0.009969521687766946
FOXD2,DOCK7,0.00995979174193052
ZNF691,PALMD,0.009945379054588978
HES2,CTH,0.009932166107222048
ZNF684,PALMD,0.009931770263430555
GLIS1,LDLRAP1,0.009931521435665044
FOXD2,RSRP1,0.009929906091358128
ID3,PLA2G2F,0.009926977710664047
TP73,MAST2,0.00992548174307173
FOXD2,DMAP1,0.009899935018221898
NFIA,MROH7,0.009868041874707396
TAL1,GNAI3,0.009857639134177833
FOXD2,P3H1,0.009854198570296213
FOXD2,MFN2,0.009842423904193879
ZNF683,FABP3,0.009828937901333837
ALX3,DMAP1,0.009826393558592118
HES4,OLFML3,0.00982629873849223
FOXD2,PPT1,0.009812164295018246
FOXD2,ZNF436,0.00980114817691239
ALX3,VAMP3,0.009796414080349342
GLIS1,LRRC41,0.0097754894984555
ID3,FNDC7,0.009768605559359135
GLIS1,RSRP1,0.00976208760744487
FOXD2,FBXO42,0.009758855334241883
HES2,AZIN2,0.009757240486498413
ZNF684,SASS6,0.009753937904403641
FOXD2,WRAP73,0.009751690590263859
E2F2,LINC01226,0.009750567752926842
ZNF684,LINC01357,0.009748538900833699
GLIS1,GPX7,0.009742649472895944
GFI1,MEGF6,0.009736686746911302
GFI1,GABRD,0.009733519593220835
ZNF691,MATN1-AS1,0.009727987667101173
PAX7,SORT1,0.009727642507240631
E2F2,PRDM16,0.009723714917391366
FOXD2,ZSWIM5,0.009707009523215722
TP73,PALMD,0.009699915596447402
TP73,RER1,0.009692556438113167
ALX3,HES4,0.009689693754706996
FOXO6,CCDC24,0.009684284650132609
PRDM16,SELENOF,0.009681370042633825
FOXO6,GPSM2,0.009673839465117854
FOXD2,LINC01409,0.009667890782619362
FOXD2,PLCH2,0.009666615100373834
GFI1,RAD54L,0.00966616277018436
POU3F1,IPP,0.009659958757520147
HES2,CELA2A,0.009658639799433063
FOXO6,GNL2,0.009656554938299351
HES4,TLCD4,0.009655859197155423
PAX7,PLEKHM2,0.009654643451900771
TP73,SLC35E2B,0.009645617346107126
GLIS1,DR1,0.009637954916249303
TP73,MYCBP,0.009637222801997782
GLIS1,CASP9,0.009626966861122811
FOXO6,NTNG1,0.00961857966083818
FOXD2,VPS13D,0.009617810263534825
GLIS1,MAGOH,0.009608589793151956
FOXD2,ZNF593,0.009600814601360117
ZNF684,LINC01358,0.00958580386535722
ID3,FOXD2-AS1,0.009583472227636761
TP73,MTOR,0.009578130986511198
TFAP2E,RPL22,0.009554504993947931
ALX3,LINC01135,0.009554218784965023
ZNF683,ANKRD65,0.00955181788830486
ZNF691,LINC01635,0.009550067784065388
HES2,LINC00466,0.009542834745260518
GLIS1,PDE4B,0.009536191899556967
GLIS1,DFFB,0.009531971158100748
FOXD2,FAAP20,0.00952077192182297
ZNF684,HPDL,0.009514992476027054
PAX7,AMIGO1,0.009503735158367605
TFAP2E,SYNC,0.009482695505817573
FOXO6,TTC22,0.00948222123892964
ALX3,NDUFS5,0.009479819436496038
HES4,NCMAP,0.00947873414023508
FOXD2,NOL9,0.009478479425059713
FOXO6,LINC02777,0.009471451350430036
TFAP2E,ZNF436-AS1,0.009469108291888625
FOXD2,GBP1,0.009460936840683574
ZNF691,NBPF3,0.009452158734528794
GLIS1,LCK,0.009450549897416604
TFAP2E,ZYG11A,0.009439551353244337
GLIS1,RNPC3,0.009431400405019545
POU3F1,CCDC24,0.009429092317220548
POU3F1,ARHGAP29,0.009429064910156403
FOXO6,ANGPTL3,0.00942273006629841
ZNF691,SLFNL1,0.009415574324033518
ZNF691,ERRFI1,0.009410864501615454
FOXD2,GSTM3,0.00940155868942785
PAX7,UTP11,0.009396227537481486
FOXD2,MIGA1,0.00939387921833975
HES2,NBPF1,0.009385307131004359
YBX1,SGIP1,0.009359667927342339
MTF1,GRIK3,0.009349600134523042
FOXD2,CHI3L2,0.009347023021058023
ZNF691,TEX46,0.009327762512317178
TAL1,RSBN1,0.009322529419422665
POU3F1,EFCAB14-AS1,0.009316208400106388
TAL1,MIER1,0.009314369022027487
TFAP2E,PALMD,0.009304188616782453
PAX7,SRSF11,0.00929918853266306
ID3,L1TD1,0.009298259673095605
ZNF691,CNN3,0.00929737640751968
ZNF684,TNFRSF25,0.009289139479084897
ZNF684,BSND,0.009281576088901301
FOXD2,C1orf162,0.009273765291203205
ZNF691,ZNF644,0.009258736681576648
FOXD2,CNR2,0.009249532368487976
HES2,TMEM240,0.009249131226560863
GLIS1,MTF1,0.009246138736148334
TP73,L1TD1,0.009243130368817014
PRDM16,PUM1,0.009237417726544614
TFAP2E,KIF17,0.009203868356640058
FOXD2,CD52,0.009202593200434449
HES2,CPTP,0.009200430669118225
HES2,C1QB,0.009179966119257412
POU3F1,LRRC42,0.009161952378210473
GLIS1,DOCK7,0.009152955379361429
FOXD2,ZYG11B,0.009151511850671512
E2F2,PDPN,0.009148800547156076
GLIS1,ZSWIM5,0.009148692546542853
ZNF691,CTRC,0.009145019505229815
GFI1,LINC01707,0.00914438226445474
TP73,RNF11,0.009141888130692739
HES2,DDX20,0.009137445162177984
ALX3,SFPQ,0.009127505532728933
HES4,IL23R,0.009125436009495677
ALX3,FBXO6,0.009124187155734277
FOXD2,MRTO4,0.009122562522002312
FOXO6,KYAT3,0.009118935956439832
FOXO6,SSBP3-AS1,0.009115638071363556
ENO1,SGIP1,0.009114986589116011
TP73,FGR,0.009106845823099417
POU3F1,TNFRSF14-AS1,0.009098059586877788
POU3F1,CFAP57,0.009097282185437532
E2F2,PLK3,0.009095445858181653
GLIS1,TTF2,0.009094716176654827
PAX7,ZSWIM5,0.009090466711510045
HES2,FNBP1L,0.009088983114217216
HES2,SNHG3,0.009080517610234672
FOXO6,CDC42,0.009068962858312253
GLIS1,DPYD-AS1,0.009068043856207204
GFI1,BEND5,0.009065520425200842
FOXO6,CDC7,0.009061570680098848
ZNF684,ANKRD65,0.009050707935470397
ALX3,AKR7A2,0.009050004741687982
ID3,ELAVL4,0.009046298088201244
FOXD2,PIK3R3,0.009045065449692968
HES2,ATP1A1,0.009038337531811677
MTF1,FOXJ3,0.00903564989868295
ALX3,CDC42-IT1,0.009031418446531641
E2F2,TAS1R1,0.009024086485681265
FOXO6,LINC00466,0.009021608480879973
TFAP2E,OPRD1,0.00901630453060488
TP73,CA6,0.009014996277931585
FOXO6,ZFP69B,0.009006794805776312
TFAP2E,DNASE2B,0.009003625783387927
TFAP2E,LINC01160,0.009003428270139467
ALX3,CCNL2,0.008998227784353255
FOXO6,TTC39A-AS1,0.008997782230014462
FOXO6,USP1,0.008994280453259118
PAX7,THAP3,0.00898453322734151
FOXD2,VAMP3,0.008973367914986397
TP73,LINC01635,0.00895962791256818
HES2,CROCC,0.008955590161539594
FOXO6,MXRA8,0.008944809166423389
GFI1,CLCA4-AS1,0.008942601351083332
NFIA,CORT,0.008933745577352476
FOXO6,FUBP1,0.008929616067266066
E2F2,DISP3,0.008921454459220414
PRDM16,SH3GLB1,0.008916627809214333
FOXO6,HCRTR1,0.008916387912361592
TFAP2E,ADGRB2,0.008905168458853089
HES2,BTBD8,0.008902747415333494
ZNF691,MXRA8,0.008895205184013958
FOXD2,ZMPSTE24,0.00888794676903081
FOXD2,MTHFR,0.008884530335344082
GFI1,CDKN2C,0.008884074331713997
FOXO6,ST6GALNAC5,0.008882138795682459
TFAP2E,GABRD,0.008879179843357303
ZNF691,B3GALT6,0.008875615105212113
GLIS1,NDC1,0.00887547694427366
FOXO6,MRPL37,0.008871362193249428
TP73,ERI3,0.008870379667421406
GFI1,SELENON,0.008867816726652348
FOXD2,EVI5,0.008866399142423336
NFIA,PITHD1,0.008864669697434274
ZNF684,PTPRU,0.008863775675012906
HES4,OLFM3,0.0088631249501013
HES2,PLEKHM2,0.00886109531069858
E2F2,TAS1R3,0.008859167879676836
TFAP2E,PTP4A2,0.008847615139971558
TAL1,STK40,0.00884627199109431
GMEB1,PTGFR,0.008842976306436722
PRDM16,CCDC18-AS1,0.008842483504681217
ID3,FCN3,0.008826189503956205
FOXO6,OSCP1,0.008806231212770863
HES2,INKA2-AS1,0.008799276682757732
GFI1,LINC00115,0.00879926916335715
GLIS1,GNL2,0.008773456138433309
ZNF683,HES2,0.008770620609121163
ZNF684,CLSPN,0.008763896482611649
GFI1,RBM15,0.008761948774542833
ALX3,TMEM234,0.008761860324326538
GFI1,EPHA2,0.008761301206624578
HES2,IFI44,0.00875357098721484
POU3F1,TTC4,0.008747248588455542
GFI1,CASQ2,0.008745575992950104
FOXO6,GLMN,0.008738363034410277
ZNF684,PIGK,0.008736806057736819
PAX7,GBP1,0.008735077448992008
TP73,FAAP20,0.008731326526154297
FOXO6,ASAP3,0.008727654770503307
ALX3,PSMA5,0.008724351367025599
ZNF683,AKR7A3,0.008720145632405347
ZNF684,SH3BGRL3,0.00871885782297269
ZNF684,EPHA10,0.008713297966203473
FOXD2,CEPT1,0.008703679065201855
HES2,CPT2,0.008703224531107326
E2F2,WDR77,0.008700994368543456
ZNF691,CAP1,0.008697842165657999
FOXO6,COL9A2,0.008696926024383066
ALX3,AGO3,0.008687646405489587
ZNF683,GSTM1,0.008679200813168409
FOXO6,LINC01712,0.008667381134857625
ZNF684,MPL,0.0086644334918366
ZNF691,ELAVL4,0.008660867212452706
E2F2,BSND,0.00865924691729198
NFYC,DNASE2B,0.008633788744918347
TAL1,CROCC,0.00862432805883941
ALX3,SPATA6,0.008613113058556112
GFI1,PRKAA2,0.008612952472539508
FOXD2,SYDE2,0.008612911468394338
TFAP2E,ADORA3,0.008609308228243302
ALX3,GBP5,0.008604905967234353
FUBP1,DEPDC1,0.00859915546617938
GFI1,ZNF684,0.008598513870667639
ZNF691,KIF17,0.008595181112654615
FOXO6,EXTL2,0.008593343103461928
TFAP2E,YTHDF2,0.008590343025805858
FOXO6,DLGAP3,0.008589022540423232
FOXD2,NMNAT1,0.008583307812362795
GFI1,LINC02609,0.008581663683859053
TP73,ZRANB2,0.008581489550970954
ZNF691,PODN,0.008556607639989285
ZNF684,FYB2,0.00855356586297844
ALX3,ZBTB17,0.008551744283624313
POU3F1,KDF1,0.00855142008159174
TAL1,SLC30A7,0.008546391516636378
FOXO6,CTRC,0.00854545460594262
ID3,GJA9,0.0085115301518408
HES2,RPS8,0.008498884458362055
ALX3,ZDHHC18,0.008492923141048632
POU3F1,PLA2G5,0.008492111058045745
FOXO6,MED8,0.008490220988858245
PAX7,CDC7,0.008489051041118603
HES2,BCL2L15,0.008487993338350189
ID3,IL12RB2,0.008483340200959094
ZNF683,DPYD-IT1,0.008481350256960974
ZNF684,CAP1,0.008480957388545063
ZNF684,LINC01672,0.00847570799109136
ID3,ENO1-AS1,0.008475658874781966
TAL1,IFI44L,0.008463953768137045
PAX7,PRKCZ,0.008462578171029739
TAL1,PPT1,0.008459939905722304
FOXO6,TFAP2E,0.008458482470565664
ZNF684,PIK3R3,0.008457431170971972
TP73,MFSD14A,0.008456324620570782
FOXD2,MAP7D1,0.008451262093990447
TP73,TMEM234,0.008450505567182007
NFIA,PANK4,0.008450161008083872
FOXO6,AJAP1,0.008446690991992105
PAX7,TRIT1,0.008443700055243608
TAL1,GIPC2,0.008439035964609648
FOXD2,HENMT1,0.008423883924891842
TP73,PPIE,0.008421712726136699
ZNF683,PITHD1,0.008419772942310125
FOXO6,LINC01635,0.008419554934452534
FOXD2,FBXO44,0.00841523569422728
ID3,IL23R,0.008409684247253354
PRDM16,SRRM1,0.00840928923473769
GLIS1,LRRC39,0.008402187731144987
POU3F1,LINC01160,0.008398498643647815
TP73,MTFR1L,0.008391852812909415
FOXD2,PHC2,0.008389823185992632
TAL1,CYB561D1,0.008375945553400913
ZNF684,FAM151A,0.008363176042332453
ID3,SFN,0.00835844530902428
GLIS1,PTCH2,0.008358332546915677
ZNF691,ESPN,0.008355223521807804
E2F2,TCEANC2,0.0083475362501531
NFYC,FOXD2-AS1,0.008346499707218616
PRDM16,CDC14A,0.008346213230130482
FOXO6,DIO1,0.00834009344861817
NFIA,IL12RB2,0.008326503125839858
FOXO6,SLC16A1,0.008325217693880524
ALX3,ZMYM4-AS1,0.008321643274155716
TAL1,CD2,0.008320463851942697
TFAP2E,ECHDC2,0.00831224540958251
PAX7,IQCC,0.008302221565727573
GLIS1,PABPC4,0.008301096395545857
HES2,LAPTM5,0.00828737979712476
NFYC,PPM1J,0.008273659192332685
TFAP2E,CLSPN,0.008270903513424752
GLIS1,AGO3,0.008267853656002905
TAL1,UBIAD1,0.008266176166086976
E2F2,TMEM52,0.008258606246938425
FOXO6,LINC01342,0.00822677183095101
FOXD2,PTAFR,0.008224823190456528
ALX3,FNDC7,0.008222941681745609
HES2,NCDN,0.008211893698416146
HES2,AKNAD1,0.008210493249789976
ZNF683,TACSTD2,0.008203699858415561
HIVEP3,PLA2G2F,0.008201012094170004
TP73,OMA1,0.00820044949896023
TP73,NUDC,0.008194603423444613
ZNF684,NASP,0.008194169588984182
FOXO6,CRYZ,0.008193281015170042
GLIS1,LINC01409,0.008188462538888799
TFAP2E,NKAIN1,0.00818806741253448
POU3F1,HCRTR1,0.0081852743560574
ID3,ZCCHC17,0.00818470866124768
PRDM16,RUNX3,0.008182667419446845
E2F2,RSPO1,0.008181009243289381
ZNF683,COL16A1,0.008177827786082144
TAL1,ELOVL1,0.008172331956872956
ZNF684,RHBDL2,0.008167663402588085
GMEB1,IL23R,0.008165887545653491
ALX3,TRIM62,0.008163821947607036
GLIS1,MAST2,0.008154119762057889
ZNF691,NUDC,0.008148269988608394
HES4,PRKAA2,0.00814383665581382
TFAP2E,LINC01364,0.008131176092453443
ZNF683,SNX7,0.008126641266924178
FOXD2,USP1,0.008116973724498754
ZNF691,SRM,0.008113077984961322
FOXO6,AKIRIN1,0.008112628617706273
ZNF684,CORT,0.008109009503157972
FOXO6,YTHDF2,0.008103480744757315
GLIS1,LSM10,0.008101345205171369
ALX3,NDC1,0.008095891683076156
ID3,BEND5,0.008095556198242333
POU3F1,RBM15-AS1,0.00809416310843944
