"","SAMd027124354ce","SAMbf1a3ae828e6","SAM2e9ac0b1b250","SAM30b5c6c54cf7","SAMd35318127278","SAM560f23d6a3ad","SAM73663ee4a96e","SAMc2a1820d4e6b","SAMe1eb5d988760","SAM8a1b0e02ee42","SAMd7d57ee3a863","SAM065890737112","SAMb470eb8f04be","SAM203dcf14f927","SAMd3bd67996035","SAMd3601288319e","SAM670649e105b5","SAM3b15b4c6311d","SAMeaa477a5384b","SAM25510f300d79","SAM771445e92421","SAM6f2a102a99df","SAM6ff654a20f98","SAM31d9176e11fb","SAM572f19794c96"
"SMARCA5",0.0582482981263051,0.102342363440209,-0.185801424957394,0.125901336265601,0.0381257206188234,-0.269961503869902,0.629831101203136,0.536179996933703,0.36997444171718,0.0922734801061919,-0.163465043311775,0.224212180883981,0.324818962074347,0.140954287060088,0.121088194405823,0.0227488951656855,0.314051485351879,-0.221828339016573,0.435092389192866,-0.267215972689358,0.819226533114073,0.0951263499473842,0.239287421605546,-0.0540236350835156,0.243403963244253
"SMARCB1",-1.56732156649816,-0.77540720509052,-1.50736493693784,-1.00976648016773,-0.752933002785394,-1.04602339515759,-1.18819691046997,-1.36310418644813,-1.54671367167265,-0.310387230343723,-0.408529496623429,-1.04084334904901,-1.08456273148317,-0.267595714177214,-0.943667213202334,-0.511647665603713,-1.49567607409525,-0.943573474638789,-1.25930358429115,-0.509901345796892,-1.95746489697314,-0.441134063547338,-1.1176411393093,-1.59497136496264,-1.20580853290173
"SMARCC1",0.0848091802103832,0.113378861117515,0.166234034238919,0.174112249830892,0.50661444362479,0.263037337687927,0.00231897088527481,0.051040535885893,0.501060669109264,0.731977222225724,0.218200592510498,0.74663736487971,0.458700952836557,0.513318528785997,0.438859120938277,0.911659081936197,0.257402824653421,0.0813684567571177,0.737663575264325,-0.0475918309654656,-0.0737941912062459,0.0394864438191087,0.253938027014175,0.492381106767553,0.248846042176369
"SNAI1",1.97170816723112,0.751730163725922,1.54316678361038,1.57592651526091,0.176338245525797,0.675085750101228,1.03573081644506,1.50382970283781,1.48984221492005,0.414858837076733,1.87871800945926,0.283211572996581,1.05023938125454,0.357313984765099,1.06734409773144,0.772058098996472,1.39341550646315,1.84067777765334,0.449114575897647,1.0815970841129,1.62630545265286,1.03625483594205,1.39091713477759,1.51135998348053,1.14284884556731
"SNAI2",-0.0441836000706407,-1.50939679979946,-0.544963723442635,-1.20673576821855,-2.47718330445259,-1.59272893507747,-2.78850052263424,-1.65818609524111,-2.45262898132101,-2.73356725414196,-0.183572186258441,-2.6619332732592,-2.33900701540569,-1.88509302666561,-1.81850078132956,-1.94889799551589,-2.55080652004854,-1.78509693078976,-1.35264518876682,-1.68062377587378,-1.97863934699457,-1.29443896349128,-2.49767119373273,-2.73026880336583,-2.15659348004341
"SON",-1.59682729798361,-1.73614646563811,-1.06924060265335,-2.08025744833693,-2.22683472963209,-1.75079863406835,-1.36175958006017,-1.39814451521055,-1.61984149841074,-1.45573989917593,-1.02866549544496,-2.12554800877004,-1.97911355815262,-1.98761869864316,-2.37204089571919,-1.99887007265826,-1.34576193054964,-1.59004357100116,-1.73214332043041,-1.35652181308896,-1.31628590903333,-1.24907921806351,-1.6431647352383,-1.95553892390324,-1.75420937870812
"SOX10",-1.53238444239919,-0.946126896349929,-0.710583786518566,-1.48139148659493,-2.09349256276594,-1.56724998139991,-1.24381221488298,-1.24556772225963,-1.00468484746544,-1.33333856560169,-1.22516693890303,-0.860090154986721,-1.81072368019525,-1.33133270841253,-1.46948330454839,-1.12683608433082,-1.18273284281367,-0.857076479711335,-1.80843349045115,-1.449187726712,-1.03642802020428,-1.08414303204973,-0.917136354545064,-1.53387886433729,-0.812195848461373
"SOX11",-0.148187922778448,-0.560315817461994,0.0737195911257232,0.273301369037764,-0.29185525616941,0.0618861218918273,-0.342046305445489,-0.619916231178018,-0.296118118432237,0.0812417730938405,-0.288646059239887,-0.134505791196101,-0.365913082925277,-0.32836340664852,0.585823671403559,-0.160117102187107,0.00434762912501981,0.0337804040261139,-0.485456641084472,-0.292278716381437,-0.473221835538873,-0.324011224777725,-0.0615627252818894,0.468112725295153,-0.177874862919028
"SOX17",-3.21743458543425,-3.67454803236025,-3.01329654475477,-3.46318643606491,-3.72862596620497,-2.81219797454062,-3.37253250357498,-3.27297676029929,-3.75798039894605,-3.46398124044939,-3.56751275228793,-3.80736439226172,-3.18827500831542,-3.93417983174684,-3.6412675120445,-3.6467227118733,-3.43510754725469,-3.84579805382087,-3.7502906522958,-3.7697212950173,-3.67441613229138,-3.20607022116409,-3.12408767075481,-3.57614897432992,-3.77160995464225
"SOX18",-1.18770946492365,-1.48152103734701,-1.47265715063183,-1.51813105577046,-1.80052531968611,-0.762653287241956,-1.24955218182544,-1.16105149715906,-1.08775240743479,-1.92392588772474,-1.20912762612576,-1.6160177924379,-1.39341834890147,-1.50088313108582,-0.940670729119834,-0.825519834456201,-1.39973569389568,-1.76605263989566,-1.65010785824743,-1.81426300398873,-1.30020051890273,-1.23600175031013,-0.937360164309376,-1.5827731169005,-1.20794094767045
"SOX2",-2.22439591527326,-2.65630323335002,-2.7372818600503,-2.75905174102096,-1.90953923880138,-2.31214037613151,-2.21150720668415,-1.4183990586821,-1.90354127103486,-1.81684133800981,-3.3864785094672,-1.91613512902637,-1.18865631541894,-2.34213762856207,-2.73923841692509,-2.4706338494192,-2.74904999819728,-2.47480117506846,-2.69473569274993,-2.69038210951404,-1.4787342405998,-2.99971563555906,-2.40310476434861,-2.13004971395361,-1.952669855971
"SOX3",1.10584906211433,1.65968825070463,1.90732258502818,1.3467450249767,1.77394759281268,1.16158619758919,0.820801341983433,1.8951318178026,1.52960975746297,1.91028726448751,1.78949157906933,1.34075870191287,1.17088689821419,1.27753130425995,1.36823406954675,1.57175065209438,1.0516970516877,1.15182320032138,1.56188528927523,1.19448138473364,1.5550925065666,1.6320280101653,0.835330436295453,1.53080326639428,0.743370512977118
"SOX4",1.82372174220012,1.21576125319365,1.21139783021106,0.866551963864923,1.05235292173894,0.445664326149034,1.02313462282996,1.54160109562437,1.41271602430633,1.2569251718747,0.927003305079656,0.91299885707367,0.877053111067114,0.747820131744984,1.15631397811548,1.16649699151573,1.39848322709061,0.989433669860029,0.825386759442387,1.19001140395233,1.70495628192668,0.847464252557703,1.26383859115246,1.00901661029417,0.950218773198447
"SOX5",-0.25535275890663,-1.47063384555736,-0.962809612526912,-1.91078018933876,-2.67491051443538,-2.16023030339552,-1.6601562625038,-1.9531024361154,-1.80303114959711,-1.63106766254566,-0.65142558655821,-2.1881137414279,-1.86252396065134,-1.99011485624149,-2.00448131340678,-1.53681652522207,-1.05036966875336,-1.11176783299939,-2.20946046549711,-1.27034302512305,-1.69273906692343,-1.46002441635613,-1.19627696301974,-2.07592358091983,-1.21629128852987
"SOX6",1.18876731307465,1.38236188496482,1.05805683508042,0.308445305996075,0.572023783879224,0.285294022202551,1.15642314243876,0.749284476787042,0.722989661598408,0.72139920519584,0.505554170563851,0.97606438051747,0.975805527454488,0.477496105259471,1.24922043215404,1.01605846787278,0.751041965641354,0.782367913773194,0.411994506693864,0.637545049487913,0.446909269726773,0.834460406095267,1.65790554902124,0.165917693375952,0.564810391440073
"SOX7",-0.567205856866694,-0.955810479603889,-1.8156261872184,-1.49311074852576,-1.55565057290796,-1.01930875117566,-1.65229649012352,-1.64386814479098,-1.48250213104088,-1.41642671283232,-1.45115889402105,-2.00351796822143,-1.45953749789811,-1.86450348060925,-1.39628373996962,-1.45049194957306,-1.16856879833818,-1.01531900268239,-1.68964830062059,-1.56465134805772,-1.14585310662467,-1.06988097888905,-1.29341869863608,-1.77728544511268,-1.65647414681993
"SOX9",-1.91202336045405,-2.23662896992624,-2.9493370552224,-2.8135998144341,-2.6694920745924,-3.24865130591394,-2.47092295152494,-2.07322328736443,-2.0703624920413,-2.72667996969521,-2.87560521643785,-2.75080271009218,-2.29094174916432,-2.52757511771174,-3.46664113897148,-2.79544643394443,-2.60051403863959,-2.71518137139731,-2.45580701039668,-3.15372484312427,-1.60006185039213,-2.59307855070581,-2.32636607993174,-2.58124420286986,-2.57704758067302
"SP1",2.73436212206067,3.9048006964025,4.53079674350354,3.50653668308793,1.83753980285461,4.00222434696105,2.89370139486866,3.74722831892875,3.27284021680779,2.05959039549405,3.47030122696051,1.71063503936745,3.41452678154892,3.01718413211405,2.48680451616941,2.58738209762869,4.36687338151878,3.80774117762398,2.24441701735534,3.56021865049027,3.65197817454321,4.00097533589581,4.07746576169837,3.38418357226852,4.52792825268975
"SP2",0.611194207519967,0.429951721558403,1.20538580416578,1.23878461836437,0.806012163292669,0.958752146258885,0.766121518818516,0.773131363766559,0.362263249510685,0.685058925049148,1.18033388305005,0.561782709993436,0.510040395416736,0.71788399373327,0.312972801607594,0.681798410366678,0.657864751130522,1.08439628935987,0.717433220907991,1.09790496221259,0.470609386226603,1.29665495463846,0.894610954896757,0.677496016515361,0.742901808799258
"SP3",0.527440194951858,1.1074378857684,1.54293911872199,1.0964524087951,0.492974533714972,2.13943088472204,1.2367877585409,0.989653930185205,1.42354856951211,0.0378901737012116,1.47315822828048,0.501556090555689,1.38604055191366,0.945350478471526,1.07570892145237,0.708058132073919,1.81523599506628,1.20571148039322,0.689449945919555,1.48550152028189,1.55647058668035,1.61439824513726,2.02393633054552,1.24839172141018,1.65347192403635
"SP4",1.01804334290305,1.17850937938512,1.18070063491152,1.46612362019661,1.39522027401282,0.980459589955233,1.10986150336628,1.26331190879856,1.09618127982628,1.28051261375891,1.6026350733116,0.746531687277952,1.12693046941805,1.5961332712643,0.869338793293373,1.41358614681298,1.42308477183465,1.14866552469169,1.16309499416649,1.67618933181984,1.37852209295614,1.43184828133945,1.35803807049042,1.19668536385258,1.05984908951182
"SP6",-0.426727880756125,-1.05160906924675,-1.02293241085739,-0.636580166684454,-0.0499719105687541,-1.42233056379754,-0.527161629641811,-1.28161573673298,-0.779423086343614,-0.359731073127449,-1.228388046134,-1.0065362911213,-1.06883978179417,-0.730003490212959,-0.848715488198603,-0.541705253532544,-0.927255217646136,-0.34115617980033,-0.805711225564717,-0.566734130756144,-1.10631306925163,-1.10473069354648,-1.08435210690954,-0.684939374592755,-0.998576304243371
"SP7",0.372901801662518,-1.09002469770012,-1.08135589896937,-1.38977013987473,-1.90219985755885,-1.51511163416676,-0.85039647996874,-0.730822761695374,-0.558875327036398,-2.02304814823481,-0.26874863739541,-1.85292787433768,-1.2742555338218,-1.93651727855597,-1.09422039611251,-1.32772855719779,-0.483741354662935,-0.668645068262462,-1.50073674151237,-0.792096340185545,-0.523847274823487,-1.16503494742799,-0.754718497838328,-0.760423631789436,-0.760278435024567
"SPDEF",-1.78214399108884,1.03752106153155,0.434136704166987,0.402310078499666,1.35655138415571,0.429634346880701,1.28383962943341,0.725889374355631,-0.329716670108929,0.790239202824508,-1.02845376878288,0.867499638471977,1.81274969761812,1.23448206563021,0.799727100896362,0.876895376471324,0.413993957873716,0.530924574655472,0.492618107364228,-0.0207281451713737,0.698853283277071,-0.0553611151336154,1.11266632069314,0.434625916715355,0.173058024287157
"SPI1",-0.747761560344032,0.549604154984255,0.56941071753782,-0.846594295049636,-0.783836254513369,2.27576485128837,0.941466915966402,1.34585594673476,1.45030514506191,-1.98732218979699,1.75974559886108,-0.491441765581264,-0.0271793850118764,1.69948595919922,1.87061227378911,0.960257458465096,0.145611494149742,-0.0684275512921067,0.892815699560877,-0.399211628117933,1.03423870566537,1.45679137567667,0.471937105335537,0.059776000372722,0.149175623288924
"SPIB",-0.180447595815066,0.176531392709025,-0.106241464193173,-0.110227059557362,-0.13562668408303,-0.0963675887816879,0.150133581294031,0.471055247962761,0.493762468996147,-0.5440311522537,0.424880763602821,-0.0934861284913622,-0.159707220630266,0.604907184932776,0.532295117657425,0.218543423455166,0.215520103018485,0.143233829937982,0.403136287156358,-0.180137990186699,0.248572333145963,0.528130949265166,0.0218223242268539,-0.356580922748141,-0.260767823870286
"SPIC",-1.50562170016863,-1.77606871832939,-0.375950389167791,-1.5101541656827,-1.07445976943289,-0.226733701006341,-0.991796334334812,-1.51269140765196,-1.24641478669476,-2.00557442168104,-0.209601875073421,-1.33126149583377,-1.31931249211899,-1.08870710227526,-0.866890937113998,-1.08420848011585,-0.879072155576378,-0.453131426275202,-1.02489535597718,-1.35835651774274,-1.40755768416623,-0.872378112654493,-1.58632517053801,-0.773641970121947,-0.713474395777745
"SREBF1",0.72001518975667,2.18118652835405,2.64039366321764,1.60894187176864,2.54822548750512,2.99293751822632,1.37309229576174,1.17795122765166,1.57867834577388,1.31021015360743,1.46222888061676,2.0881879258096,2.2571485437887,1.80977739968672,1.68650734735765,1.65117966355724,2.11551764284257,0.760211431065604,1.54919374387042,1.95577859387597,1.20132739723979,1.53632592642675,2.85013069572328,1.24571112603183,2.59871646942858
"SREBF2",1.76883675969025,2.62819832152624,3.11563178509362,3.13832512891803,3.51200969297102,3.66452481224567,2.58609979112923,2.19482062131988,2.16179632556034,2.54022018992411,1.7557493805803,3.03270090331206,2.26092655704411,3.12285722919878,2.7283280809571,2.63559799395694,2.7284070470197,1.48644239233658,2.52137741476097,2.63552098943596,1.63008205702861,2.41438874891498,3.3254853594295,2.25917080975291,3.43316386573399
"SRF",0.977824348314609,3.1150009752106,0.835504626298808,0.947310665410195,0.22319382001061,0.371594294809923,1.07286737418152,2.71932215421522,2.63073064514186,-0.0724866289221794,1.79172504534188,-0.21192208285816,1.65263583324069,0.684655440028777,0.765803247277945,0.782450566515724,2.30495659228818,1.93539032298576,0.325039774115076,0.778471686661124,3.11823907032006,1.1919243062645,2.48209069421873,1.40773005549159,0.96118316903582
"SRSF2",4.62761368344287,3.96073112911185,4.51002521688352,4.60791033092276,4.54794425265837,4.04938644863352,4.31926310567544,4.25553087693746,4.43808615632714,4.20067151306921,4.76906360166866,3.81441618527172,4.37429915872802,4.05083446508478,4.51811375469164,4.0223868056169,4.42161431515229,4.39844030717785,4.93412614472925,4.35091675406135,3.90770562333831,4.32915159112759,4.07010779433254,4.63187559837987,4.68885439397411
"SRY",-2.34201203205745,-1.46148530523332,-2.13519504856403,-2.03779464126318,-2.23600559817713,-1.53351749988161,-2.24246066192722,-2.05385211345816,-1.54976361522144,-1.61908860636367,-2.36555210895701,-2.08230636207992,-1.58526248829538,-1.84002444117699,-2.3263500380711,-1.64973191182439,-1.85038526624148,-2.33602447083506,-2.03470034586517,-2.17643580228515,-1.58123831466152,-1.5294463118397,-1.57813336334879,-1.95428897076418,-1.90290004901355
"SSRP1",-2.2177411870421,-2.65328646421685,-2.34523620768353,-1.6749855906171,-1.9499281552668,-1.80082110270268,-2.20074090864518,-2.07763955676404,-2.3350872533151,-2.89239134691421,-1.70060864978766,-2.49620846320459,-1.81732093562394,-2.43705093021906,-1.92933393843476,-1.90323508521742,-1.79842033475515,-1.90320926116704,-1.85017449701691,-2.97412589673664,-1.8119631474775,-2.60141055936411,-1.81495889617981,-2.07335989658095,-1.46199073082744
"STAT1",3.39828343283242,4.17997891568535,4.83370728957252,3.84427553693231,4.14800200822891,5.62076494318043,5.09016477581562,4.90831849964241,5.31139317733684,2.32647206507882,6.10117732086077,4.32446008761766,3.83618882362923,5.07089737364065,4.53052769540947,4.67755754244833,4.1940383197415,5.64226726792144,5.3947303913237,3.30075918014859,5.11526031361585,5.89693071168235,3.55661643152501,5.07326544867745,4.32991147475075
"STAT2",-1.01753162848518,0.34408691852901,0.242059529091654,-0.71997653717277,-0.5344509434339,0.00287929691723925,0.68602142967402,0.913106679697404,0.679912775537752,-0.832156014326305,1.00902486873505,-0.333355022930578,-0.724119360220276,0.481932593182782,-0.0225617955403348,0.118930581348406,-0.246680240698304,0.231543859840494,0.266845879889984,-0.657540342598123,0.750538288208887,0.888581984137596,-0.432470761542261,-0.455599224527855,-0.239858701332673
"STAT3",1.55449817470704,1.17304398328013,2.51113836252156,1.37910234998928,0.516921568505762,2.86568916277521,0.655792508760112,1.19721585419927,1.83536744976133,-0.352903866737959,1.71857518189893,0.54253982010504,1.11055250757022,1.18956441960473,1.11798081878157,1.22554103436205,1.8065878524246,2.49842679515872,1.20616600032512,1.56300021152566,2.18597477847585,2.34622616154227,1.07788309074913,1.68771258250928,1.49916362216369
"STAT4",-1.80255455747301,-1.46988866206176,-1.16203426638721,-1.92882970562472,-1.19358294533991,-0.194822723606636,-1.24289498034061,-1.02652707687598,-0.855406643542042,-2.60222205305834,-0.907554661424161,-1.14407518378387,-1.590368454176,-1.07263264616812,-0.963682481686297,-0.967292069920262,-1.58215144596173,-1.09467856461223,-0.729972789097169,-2.23635129228304,-0.77920885958688,-0.589038331534512,-1.84670157621867,-0.784942501128799,-1.1786002757386
"STAT5A",-0.24099466831122,-0.303885664836099,-0.0723547378873543,-0.00851792737766972,-0.780648543427955,0.770777396352624,-0.786010702197161,0.174995407553065,-0.226647702186099,-1.64411499731571,-0.025450021209642,-1.0291425141335,-0.739732007999412,-0.269046335323259,7.62378312319026e-05,-0.301351887009004,-0.128300038283728,-0.349161236080462,-0.142313713583586,-0.936683261781754,-0.175291290709687,0.668480232655117,-0.364973517169057,-0.257226341237854,-0.0334517083903169
"STAT5B",0.564303817524001,1.39667500187655,1.35719025408184,1.67651587093114,0.334732224698407,1.01296866988722,0.602396304569576,0.869694496811735,1.03154854297735,0.304154711094581,1.01831848246,0.606723687146213,0.45360398854226,0.903041633772347,0.781316914289653,0.866224034308246,1.04134559649295,1.42033620971338,0.964235493254646,0.589328725134433,0.86154787685698,1.8362437891302,0.933515730708871,0.764602513753166,1.35659331392842
"STAT6",-0.82475258886293,-0.296949244574858,-1.12105169941714,-0.747399312700894,-0.869994054759564,-0.312903624712038,-0.718692391387063,-0.21253647619563,0.367139426083112,-2.18590557418017,-0.261373512897312,-1.05435518082195,-0.277104291772891,-0.560150658699299,-0.359170111481607,0.250468342060454,-0.134495523191302,-0.417593236448781,-0.858127830980763,-1.33095270171001,-0.298581997832466,-0.537721043313389,-0.484371431120091,-0.301971531450024,-0.236250515400551
"STOX1",0.364355899506624,0.361463756293437,1.01872550031978,0.284984187298374,0.888268880443914,0.672008343989416,0.360988083810656,0.303913885633781,0.568865960577856,1.10868105866029,1.30518353451643,1.17165590481141,0.633971453059627,0.555091701211746,0.679696831674192,0.5177810751319,0.734967666357346,0.716350943654647,0.736926998921322,0.72805922624803,0.0615560790977344,0.55633401935571,0.32647236947656,1.17862057918944,0.974874200400056
"SUPT20H",-0.593763081777891,-0.139522957198488,0.178418271710345,0.104317851432904,-0.562726441261212,0.440493163223091,-0.347371146700649,-0.436891557939477,-0.0828703331675193,-0.562108379792741,-0.565206490827168,-0.0237618339011655,0.021652400064244,-0.137240114398684,-0.260725204588821,-0.618062551171879,-0.208143397085789,-0.568794716471437,-0.351349896687076,-0.407264772307788,-0.131988545618067,-0.488884737640392,-0.00402522595373605,-0.470861821077406,-0.26773873842457
"TADA2A",1.22824440980898,1.28712847989657,1.53736719179694,1.12645720359039,1.35618131158208,0.532286556753683,1.06518298978623,0.97098996600689,1.29646192625342,1.3032440097444,1.03252098151269,1.23520316469229,0.916910215642032,1.37394113956206,1.09122977892908,1.43892913552291,1.3697306651354,1.44978222776773,1.10104786072941,1.64431605616967,0.912525738976865,1.1080467287675,1.29634278500925,0.857610773320429,0.880813204552501
"TAF1",3.10637122785847,3.17351518543308,2.87344086368562,3.41047596025962,2.88399158024424,2.60131577516972,2.99037702642779,3.22323428445147,3.11352478904347,2.98037887433976,2.99039166282068,2.51389174290891,3.15183755592969,2.63569330990794,2.58526191298141,2.96882410340545,3.11019426808531,2.60104632495656,3.24826863163392,2.69614459515361,3.32865586229795,3.0624375601193,2.81363984108617,2.6646048468553,3.20134064032842
"TAL1",0.542997997267866,0.199555275733772,0.129505408517172,0.0718211307726999,0.109192984704572,0.202202029222555,0.555938003624163,0.491255714345095,0.646881162243097,0.139208543877082,0.605218098271674,0.221836028958749,0.415988558947046,0.722262611176547,0.948438097896705,0.256334645129529,0.32916117912824,0.304298439111229,0.455982115215728,0.186554052168056,0.498646387784663,0.97926840388748,0.513488236212918,0.749294205490144,0.569407952927394
"TBP",1.16845383635476,0.663432214694648,1.81856111161351,1.2148272360307,0.708618213218883,1.70906085246922,0.570712019572612,0.696565509373844,0.705072578890157,1.45522663055542,0.95700691659611,0.706784263248831,1.20290744281227,0.694169486672714,0.305672718593457,0.616522799438838,0.967692711178978,0.725270706149779,0.740119014324166,1.30841194587641,0.998596533268843,1.00267131256347,0.602536985829714,0.826718614704904,1.1059373759852
"TBPL1",0.107815704386197,0.0415234022324056,0.387465851931543,0.777006275459958,0.962671458689204,0.472879378473093,0.651565085022785,0.550955280484277,0.207525348496938,0.639290796146365,0.49843074062891,0.832254267886061,0.678275578293295,0.403017408280527,0.618645177590223,0.222050545759503,0.59388557698464,0.746731267028766,0.500038499978519,0.311331754056954,0.231003271747627,-0.00183377238790926,0.413943618655493,0.616049279494888,0.265879320844214
"TBPL2",0.566129426303808,1.08605769781536,0.890321392873985,1.06694053962719,0.837102561657347,1.1214197185902,0.549277609546313,0.693229226789833,0.897976764007574,0.796347764636669,1.28279511055261,0.52364804348841,1.53660520438029,0.640725755233053,0.505981905543327,0.981971100464429,0.651928701813361,0.939946835312396,0.742139347029967,0.784643672944632,1.2930307930539,0.9912537872704,1.01248344369177,0.567026557591301,0.951962748711808
"TBR1",1.0476099962134,0.287137210139519,-0.271788135956929,0.134643312619559,0.652749417465043,1.06993509981423,-0.0694849935741942,0.443061750520061,0.300026593420193,0.241630148776147,0.473761798445236,0.11348718782784,0.325685012779183,0.287493629821821,0.64597359948061,0.520640041795072,0.186733716693304,0.435233900341123,0.207201553207175,-0.0621232200611664,0.30211224350622,0.0911144983014418,-0.154357457391133,0.145217056032283,-0.476861136297989
"TBX1",-1.14137745832312,-1.96991306994083,-2.15121463148267,-2.01567142599483,-1.56764001390683,-1.86830845465052,-1.77301531346472,-1.92638260816412,-1.19145826626571,-2.22765851274613,-1.8035324838604,-1.97708510590211,-1.93587112323324,-1.71193404388667,-1.53167258632994,-1.70127955929535,-1.14794378677581,-2.0946628624343,-1.96423124400801,-1.82813446704032,-1.29800459184471,-2.1149018230187,-1.38169529624695,-1.62140807270747,-1.72270063120617
"TBX10",0.127169437920923,0.382964617834196,0.40424714465893,-0.104698126987192,-0.0847666602078408,-0.382218118184796,-0.131754341235147,0.456024085154885,-0.0542869893310682,-0.0935691837536538,0.540376238390795,-0.221729520227955,0.276179494375556,-0.227607523560476,0.0955283611999939,0.37616467554021,-0.0174351724839723,-0.0732364576617375,-0.343893321473839,-0.303154838217821,0.38350971905409,0.48301094089558,0.00703407319684681,-0.113616464402899,-0.0856843676925639
"TBX15",0.976015327734511,0.256801199156131,1.74516395396225,1.22536106958091,1.53311657381809,1.13117745276599,0.89391444351824,0.621185326805679,0.841497995956125,2.06184895545383,1.07050456529876,1.17413822227536,1.02555099612901,0.594188206008415,0.4835607487103,1.01143995577334,1.23808420750321,1.55322743717133,0.736856924000103,1.11284354462486,0.386246891538979,1.07667784488116,0.986164610575911,1.311427770885,0.791823084955785
"TBX18",-1.51590942964756,-1.24988001843172,-1.03009529607412,-1.22844230783856,-1.28795879525506,-1.67022995349184,-1.3894426392994,-1.29637776920524,-1.35397331446283,-1.58309952738126,-0.879711435106935,-1.97147826775202,-1.2194593397643,-1.22427885852622,-1.19782133472168,-1.31513909276583,-1.49778876103516,-1.03853373143367,-1.57945156851591,-1.19631396731485,-1.32749656678354,-1.27884688905699,-1.2302813953316,-1.46101698251016,-1.40806435645377
"TBX2",1.01070467582889,0.375894084078219,0.245073240256695,-0.16920564515193,-0.0251778046739407,0.49324292532744,0.32737380760224,0.191980190556759,0.324489688768179,0.511856470223128,1.07244030622269,0.101399952531634,0.331274011606411,0.353038475835942,-0.523090675009047,0.187444242509556,0.366792759589956,0.345009490856413,0.498507949046842,0.321180017880364,0.445603963003433,0.642223856923328,0.268842243305125,0.739907302355772,0.636696343435482
"TBX20",-0.594155656503851,-0.163017946199009,-0.480979154815881,-1.1159204119505,-0.555483256930778,-0.774451376703426,-0.846994894530019,-0.362519144548188,-0.223543906280907,-0.675731948088996,-0.75796849251897,-0.594765537723587,-0.518723301040264,-0.475973483585742,-0.611566731323638,-0.373418838035093,0.0466169475589483,-0.749478976061772,-0.576405855495086,-0.950599520040101,-0.330185370916659,-0.983011013731429,-1.13940660862818,-0.770448937319022,-0.522562335166269
"TBX21",-2.41639208174028,-1.6758121297656,-1.37921659755112,-1.66540499079064,-0.714777518352155,0.575399233565779,-1.08055860205673,-1.1760329973545,-1.13472990200441,-1.94067160435802,-0.00922744252393071,-1.14021437970223,-1.75351861292833,-0.554294467415172,-0.0239317886990588,-0.368097089424396,-1.36886655677781,-1.3041812025867,-0.416837908482497,-2.62338833059138,-1.06414104489723,-0.632481018916619,-1.91368975355103,-0.827874761300789,-1.21505790801957
"TBX3",0.594397305381488,0.362536920560224,0.574479345915311,0.833993024727698,-0.356788861043217,-0.233981099671371,0.464574301966966,0.817330518234563,0.0807682207053021,0.945485174962718,0.402790729566894,0.20067202654848,0.168325156541717,0.750687824660336,0.219539876923334,0.413553704641827,-0.112197751468949,0.400259887031487,0.318668007852302,-0.123390276727041,0.586117736747074,0.461601649214231,0.397800866938884,0.613781226167983,-0.0458968555643286
"TBX5",-1.49675377170992,-1.70720098864849,-2.26897808027264,-2.10051221001821,-2.16489213450353,-2.39906667694978,-2.5832922507424,-1.91144380733068,-1.29302041023795,-1.6219167047291,-1.27696075601306,-2.40935539386529,-2.09218694090913,-2.30303993956992,-2.16551052925595,-2.09431030644343,-1.13287426351758,-1.74440633662973,-2.32233063839942,-1.79251948578181,-1.67089265455081,-1.32253990574555,-2.10675905818623,-2.15670279593784,-2.15192084652784
"TBX6",-1.48168227320719,-2.02041871473081,-1.63536185264918,-1.22764896600482,-1.41080887761468,-1.51156705890255,-1.77768854449921,-2.04760149766893,-1.69078925011019,-2.33730486558079,-1.34798012355142,-1.86811583360536,-1.61247592770636,-1.64509075530697,-2.12068043095727,-1.70720822485485,-1.47314277751304,-0.847427757701807,-1.38491454509739,-1.50734086903191,-1.83567330177121,-1.90759760971116,-2.08435208414581,-1.37045610726857,-1.68136964070448
"TBXT",0.0583267705227071,-0.0138403857909252,-0.284142562362264,-0.0552991776688216,-0.422214995024074,-0.431968726482957,-0.275424416759343,0.258342989072113,-0.0223094320998142,-0.317761260121924,-0.000156777413829439,-1.08695367476893,0.0262127171064839,-0.283012168543159,0.0760099106261855,-0.176072524317922,-0.111340453140579,-0.335700508497924,-0.874516184227475,-0.533923290246451,0.45088474395617,-0.24582561969325,0.0903382645157934,-0.141876705475065,0.229850328551325
"TCF12",-0.961039545128444,-1.34964411445884,-1.35707328249075,-1.28459390404648,-1.01191966186009,-1.80897741384119,-1.25249539405213,-1.20492065087109,-0.648371354709853,-0.842246951339538,-0.729713318422837,-1.27379028634208,-1.33944606839245,-0.947909015984164,-0.869384296329052,-0.44540394277555,-0.944244772110167,-1.35541185111056,-0.945565701402469,-1.43645353427333,-1.15472716504145,-0.703026605457364,-1.4596862771045,-0.720580048839381,-1.32341337726525
"TCF20",0.155280654996383,0.737884037494491,0.235876258886255,0.00181787497499927,0.0327819914890654,-0.0340818554638088,-0.285091830844854,0.355900452129273,0.177878162331899,0.361397869529156,0.209220037565683,0.656251951457082,0.638221637155928,0.464402827694813,-0.327503463727722,0.0470183950736478,0.299385238320855,0.0836654492578967,0.365978701023879,0.253853155088662,0.615889961799773,-0.0114267511672307,0.00380296298106392,0.282948217310409,0.396792584829157
