"","DeconRNASeq_CBSX.Melanoma.scRNAseq_B.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_MOMF.NBAtlas.scRNAseq_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","B.naive.cells_Subgroup.1.Iteration.2","Macrophages.cells_Subgroup.1.Iteration.1","Macrophages.cells_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACanProMet_Macrophages.M1","CBSX_CCLE.TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan_Macrophages.M2","Epidish_TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DWLS_TIL10_Macrophages.M2","CBSX_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","Quantiseq_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","DeconRNASeq_LM22_Monocytes","Epidish_TIL10_Monocytes","CBSX_TIL10_Monocytes","DWLS_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Monocytes_Subgroup.3.Iteration.2","DeconRNASeq_TIL10_Neutrophils","Quantiseq_NK.cells","CBSX_TIL10_NK.cells","CBSX_MOMF.NBAtlas.scRNAseq_NK.cells","NK.cells_Subgroup.1.Iteration.1","NK.cells_Subgroup.3.Iteration.1","NK.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_NK.activated","CBSX_LM22_NK.activated","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","CBSX_LM22_NK.resting","DWLS_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","DWLS_TIL10_CD4.cells","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","CD4.cells_Subgroup.2.Iteration.2","CBSX_LM22_CD4.memory.activated","DeconRNASeq_LM22_CD4.memory.resting","Epidish_LM22_CD4.memory.resting","CBSX_LM22_CD4.memory.resting","DWLS_LM22_CD4.memory.resting","CD4.naive_Subgroup.1.Iteration.1","DWLS_BPRNACan_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","Epidish_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","DWLS_LM22_CD8.cells","CBSX_TIL10_CD8.cells","CD8.cells_Subgroup.1.Iteration.1","CD8.cells_Subgroup.2.Iteration.1","Quantiseq_T.cells.non.regulatory","CBSX_LM22_T.cells.helper","DWLS_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","Quantiseq_Dendritic.cells","Epidish_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","DWLS_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.resting.cells","DeconRNASeq_BPRNACan_Cancer","CBSX_CCLE.TIL10_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","Endothelial_Subgroup.3.Iteration.1","Endothelial_Subgroup.1.Iteration.2","DWLS_LM22_Plasma","Plasma_Subgroup.1.Iteration.1","Plasma_Subgroup.2.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","Fibroblasts_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","CBSX_LM22_Mast.resting.cells","DWLS_LM22_Mast.resting.cells","CAF_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Neuroendocrine.cells","Neuroendocrine.cells_Subgroup.1.Iteration.1","CBSX_DWLS.NBAtlas.scRNAseq_Schwann.cells","CBSX_MOMF.NBAtlas.scRNAseq_Schwann.cells","DWLS_MOMF.NBAtlas.scRNAseq_Schwann.cells","Schwann.cells_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.2.Iteration.1","cycling.Neuroblasts_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs","cycling.SCPs_Subgroup.1.Iteration.1","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells","connecting.Chromaffin.cells_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs.1","CBSX_Jansky_signatures_reduced_SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs.1","SCPs_Subgroup.1.Iteration.1","SCPs_Subgroup.2.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_Chromaffin.cells","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells.1","CBSX_Jansky_signatures_reduced_Chromaffin.cells","Chromaffin.cells_Subgroup.1.Iteration.1","Chromaffin.cells_Subgroup.2.Iteration.1"
"NB245",0.020470638139618,0.277467172429436,0.825631621125164,0.388658248472792,0,0.0563405807799399,0.167437844853639,0.235546950183803,0.0316951806008959,0.127082492346291,0.0446886411772685,0.0706173933844279,0.106300590865503,0,0.0365977127495253,0.00166999312252998,0.0504258619673209,0.0920151682065743,0.0962939203524,0.108982822797714,0.101736921946532,0.071911621384306,0.147665879439609,0.108667792651317,0,0.0131961204779747,0,0.110046599635588,0.00285817953362219,0.0393695839399475,0.0233982857328656,0.040259887959515,0.0377020750175044,0.0362186381669174,0,0.058937974828281,0,0.0268223399678166,0.0785592364143075,0.0931742746960449,0.0462877514832531,0,0.0279063925881942,0.0300585968638886,0.016230947260116,0.0519081141294335,0.0214128390927441,0.0644487787749641,0,0,0,0.174368378874836,0.234022950201967,0.20637017249093,0.208295387623751,0.358408384456755,0,0.101967624299362,0.0984746516102858,0.171815917241497,0.0381361408174052,0.0603575183622529,0.0503831682110044,0,0.0334733428877957,0,0.119183693040374,0.152576084635507,0,0.0986972460133521,0.27387263773053,0.0249769110238509,0.116891899045113,0.115962713135459,0.0247373410294559,0.0126614630551581,0,0.0449764807095021,0.110708806631756,0.152052891240528,0.080534675787937,0.0133283596412866,0.054281830980499,0.394441506541054,0.532722938896458,0.687438346988317,0.0468383520660819,0.494754362378155,0.220548740364753,0.171423873618159,0.0848318837509177,0.360295488509971,0.0326703537453823,0.0334506564536056,0.0346896774975457,0.0465649445852581,0.114277647241139,0,0.00247757936450379,0.038755844744724,0.231333788468167,0.0183412892433036,0.33450354126176,0.0655905939723551,0.210383732557157,0.0708412376180891,0.0545132283414979,0.440322383394057,0,0,0.283711975226705,0.169888222507379,0,0.35195903644678,0.0823408820104625,0.283711975226705,0,0.169888222507379,0,0,0.275965641379239,0.35195903644678,0,0.0823408820104625,0.0305792344423116
"NB246",0.00506519334748112,0.359653489104131,0.812607106020292,0.582151043397397,0,0.00373214063337642,0.120553524908029,0.228489466322178,0.0248447743973392,0.13456178542395,0.0206290294793607,0.0404295631927482,0.0814716110980939,0,0.0420899516036798,0.011743037791829,0.0693671273064979,0.164994564222863,0.127578629858911,0.146145394022342,0.151863117884012,0.090908365397357,0.151465754065006,0.0784677113491042,0,0.0163755393569702,0.0164154464537433,0.193064399703683,0.0317307702738964,0,0.0599481974069749,0.0486871259303285,0.0343344420123525,0.0536516394618075,0,0.0827849560160156,0,0.0281105136241981,0,0.0800204680654983,0.103048709011992,0,0,0.00792877603474285,0.0107991738054772,0.0670261500234867,0.0767552743780345,0.0737870586182052,0,0,0.230977337808278,0.187392893979708,0.142892084486698,0.117970094547958,0.177390454937155,0.313525450369036,0,0.0990146671454336,0.133441282867251,0.266229246108647,0.0608082330490062,0.0533422525757481,0,0,0.0411638140943091,0.0914706872533671,0.0257996617664678,0.197492299006531,0,0.100721619333685,0.306962111435846,0.0366566878409338,0.142488387014256,0.138528386008211,0.0554087794872014,0.00791588542806335,0.0215913311391263,0.0234446389848975,0.109254588310619,0.167944354698142,0.0657924336132424,0.028654274495239,0.0657197893916436,0.419699922540449,0.615294267060943,0.737423688132832,0.0686012202421604,0.445378678176932,0.214129689190527,0.0620802046111162,0.0538018539841189,0.384958390049237,0.0157786338115817,0.015571584280469,0.0343017958141667,0.052214738554675,0.153141245948775,0,0,0,0.3403833824236,0.0169227504701546,0.392570293598409,0.0946162342506285,0.194231083407692,0.0951999650631452,0.106258212106501,0.638703594018046,0,0,0.282623747422387,0.116847798995657,0.011786399319454,0.176571098871953,0.0392941805117482,0.282623747422387,0,0.116847798995657,0,0.011786399319454,0.270652854910007,0.176571098871953,0.0678775081143442,0.0392941805117482,0.139232031478319
"NB247",0,0.626457823815628,0.773736831003556,0.611916790211754,0,0.0300970392025236,0.0465192276749244,0.11278150826546,0.0627191148695903,0.17098700136321,0.0817087786079636,0.111365414609356,0.091462646763377,0.0149442601727643,0.0414657543585135,0.200318859057268,0.0688522958905125,0.223806303058488,0.551306562618725,0.384728458455184,0.261693732596224,0.00146636617768689,0.16066195822791,0.0832313606436529,0.0350716739428983,0,0.0845073062105789,0.202440300797847,0.100845618373781,0,0.0995853198125592,0.225194503036667,0.0472537984014208,0.100009983567527,0,0.0715284945925366,0,0.0265274035096494,0,0.0889029758803773,0.0847436562332309,0.0126472052418548,0.0290111503906026,0.0637181498281962,0.014480106634676,0.048202626994015,0.0363394056721639,0.10552545791429,0.290988742811293,0,0.0469380146298254,0,0,0,0.0590497478212995,0.0873606886963707,0,0.0940877709288241,0.199223721029071,0.174342708379776,0.150932538771925,0,0.00611968874463998,0.191191495053546,0,0.0153093481832947,0.0626333518668288,0,0,0.00104680436365183,0.217728682315955,0.0747751453497838,0.109510435783279,0.120818710815477,0.0370227855890648,0.0053936807699238,0.0425084956063535,0.0723034826010771,0,0.304792105908366,0.0465005569927003,0.0022301864662584,0.0208658024108622,0.448936769968599,0.91023908668482,0.845115162800158,0.0679241368243849,0.360643720341074,0.153467465738658,0.0240931588823328,0.0341871452997652,0.34761349837831,0.031271275222052,0.0506372656852249,0.0597881551478354,0.0583487876250207,0.207284320891908,0.0517490124070496,0.0152839047622098,0.0598805221678665,0.427818736131107,0.0214321797359242,0.446633750319594,0.0531952794060077,0.173899791025694,0.064165453211625,0.0423748057810022,0,0.645164931590653,0.645164931590653,0.281380407767237,0.0957157492214304,0.155173833748456,0.175691786985825,0.195176536719432,0.281380407767237,0,0.0957157492214304,0,0.155173833748456,0.284492489788275,0.175691786985825,0.0834275322020917,0.195176536719432,0
"NB248",0.0825507665416305,0.458635189407285,0.93327082302429,0.690408227407782,0.110906815822514,0.0685460423573657,0.327266112857312,0.330515781318839,0.0292017683388203,0.0865917615376279,0.0341167562835513,0.0918362836652463,0.0923913567200866,0,0.0304740889671512,0,0.0612168061607986,0.0929147080854763,0.0791618309064581,0.140678259528948,0.0895066872060813,0,0.136323358918469,0.0470295602106483,0,0,0,0.170556865516782,0.0265705721605936,0.0204838060478489,0.0256773410724837,0.0462931960349315,0.0306936106851202,0.0415544571923649,0,0.0874935079587848,0,0.0792816732991763,0.0470607862145506,0.117974907977483,0.0455564709492478,0,0,0.00595204890805395,0.0253743649236407,0.0692908107004953,0.0881465414588485,0.0601665448714917,0,0,0,0.0633839450698618,0.0802481365077206,0.0234202912823921,0.140547576408005,0.213586496771682,0,0.098819707792852,0.125771341099895,0.137375999705727,0.0846737388796707,0,0.0300256158196589,0,0,0.0112048580856999,0.0685335500902576,0.062030910357321,0,0.0434385742355775,0.309757854695666,0.0772776176719045,0.138586281824048,0.145464472733175,0.0729084542140828,0,0.0457117796677779,0.0190380230547074,0.0783357267952857,0.122090454615034,0.0166233344951452,0.00356043473447817,0.0378202097373881,0.380682817429854,0.832101149766401,0.655381549399956,0.0454741101310158,0.4596272096037,0.163328446088385,0.103569550248692,0.0387792254053944,0.339296705677209,0.0268142483051642,0.0484594166923919,0.0705704161124815,0.0486615898008915,0.0912832325020447,0,0,0,0.260356327545655,0.0219064643640151,0.383419616289857,0.0365159020265014,0.140771142976113,0.037417207491971,0.0338662993893517,0.185464361017962,0.430375109728381,0.430375109728381,0.267239838738948,0.169335425961956,0.13270228999316,0.177616080776131,0.12509558850514,0.267239838738948,0,0.169335425961956,0,0.13270228999316,0.251808598764156,0.177616080776131,0.0372090225155702,0.12509558850514,0
"NB249",0.0354397389866059,0.322335501069246,0.819642453363003,0.500866134790296,0,0.031733733110975,0.220951186438265,0.277633342138682,0.0227728162808554,0.119352543578488,0.0100848879777025,0.0390542502753477,0.0951274727910771,0,0.049044046622008,0,0.0570622473581203,0.135868914869327,0,0.13534494766821,0.0989484816680231,0.0794386510863319,0.104445881903349,0.070714923178821,0,0,0.0129249997765172,0,0,0,0.0131903561180517,0.0439636681340525,0.00171374280584445,0.0522130509125513,0,0.0746342053692563,0,0,0.00493590288353441,0.0978919781621373,0.0854085495216778,0,0,0.00981335169491425,0.03877438664053,0.0503052463801239,0.0960671329153278,0.0728809902130942,0,0,0,0.174806265600683,0.115761862877205,0.195370728916978,0.175753881287203,0.308163216079493,0,0.11330773258591,0.125596946605473,0.240242840146063,0.0896066356738515,0,0.0491810677415459,0,0.0661141530724118,0.0739648926859542,0.101576123386578,0.184028832386338,0,0.118142799080527,0.213909967976118,0.0615332819943378,0.10515311193257,0.114785253876006,0.0178389367725259,0.00965073903230153,0,0.171837418892055,0.243435079933695,0.207116600663626,0.1181269272703,0.00588396891514414,0.047735652791752,0.393104010367234,0.28562867102843,0.713850836220315,0.0664289929679378,0.633749405763411,0.235721466212818,0.158650088255777,0.083610735607712,0.349215477310706,0.00716594395154139,0.0241140790189648,0.0557027206736958,0.0602680512686909,0.0708445853325276,0,0,0,0.209718321610704,0.0380172389682142,0.432925843119794,0.0305360435088049,0.180656717459334,0.0630317412523592,0.0497868743700435,0.750386897883054,0,0,0.17975402658567,0.00369654130245327,0,0,0,0.17975402658567,0,0.00369654130245327,0.055981254970848,0,0.291829298593556,0,0.245916560814493,0,0.14788401490722
"NB250",0,0.353025033709396,0.652328275132762,0.210588029637843,0,0,0.00405008247024088,0.124038974889545,0.0534291987638292,0.202276028813136,0.114758769982367,0.107580167631689,0.0980924009965773,0,0.0151419215106345,0.00806488973994825,0.101549571974196,0,0.0055575247140735,0,0.382063704544982,0,0.164262849833007,0.0112813396315511,0.0455939235320478,0.0942339609024323,0.0525296943863927,0.606244445044509,0.636400990885494,0.48765327925387,0.0690636728721285,0.224449089543472,0.0803814840210543,0.0366408512536868,0.00777194931210606,0.048504200830069,0,0.0276065733332253,0,0.0675094185683077,0.12317372652213,0.0444320822272157,0.0263620651551169,0.0795071784009571,0,0,0.0572847262646135,0.139548857859401,0.541534346488341,0.30207780133519,0.551459161178858,0,0,0,0.00622940467729621,0.00953854376201562,0,0.00619828344146219,0.176989294582001,0.0192181038331652,0.122486156809499,0,0,0,0,0.0417239291629205,0.100088948296656,0,0,0,0.165804839666323,0.0648223343570443,0.139655591328037,0.168330697278101,0.0382733495746983,0.0380272084088065,0.057516898599915,0,0.358041484400432,0.327141202647682,0.106489190130698,0.0414687737526751,0.0710688506434341,0.437315724582939,0.905766039097568,0.858113707726449,0.112065558833049,0.507334561731131,0.352662460022354,0.00630435929771425,0.15135005684404,0.39076658049307,0.0686156056801226,0.10033126912551,0.083729958364997,0.0779785117641302,0.128576341574099,0.0858212775449924,0,0.00498268423922349,0.332026972815902,0.0249015068579825,0.499792859923025,0.0222853727205633,0.201817890177869,0.0638495492990547,0.0517061439674676,0,0.670925658045824,0.670925658045824,0.26782650092191,0.0228319684379359,0.114469872853916,0.30624237351624,0.163614199045384,0.26782650092191,0,0.0228319684379359,0,0.114469872853916,0.252874303943513,0.30624237351624,0,0.163614199045384,0
"NB251",0,0.579556739257552,0.868476691030821,0.500499952836384,0,0.00335592626351259,0.0367554465149694,0.176023716736702,0.036954736333681,0.159222963955369,0.00280169274513354,0.104247585341956,0.0493076412977192,0.0348736505707195,0.0411423841948073,0,0.0986513642411088,0.206143278939696,0.320026879198767,0.329450166784285,0.290374549570411,0.149598898310925,0.171261135162073,0.00871753395166788,0.0231356909851023,0,0.051664784198682,0.170510199460423,0,0.113171458903928,0.0220870732798512,0.117811555985429,0.0289845629460904,0.0600077749023467,0.00558005562458073,0.0802629570694047,0,0.0244722025499687,0,0.0652336316092181,0.14953171753556,0,0.0529653575105335,0.0765272382555282,0.055445524647518,0.0191012075226901,0.0691612855797492,0.0955987034940539,0.168603516836959,0,0.192829910041342,0,0,0.207046933787759,0.0467427449094347,0.0980128694934841,0,0.0897291409760629,0.168275762474111,0.1749224980831,0.126539197996825,0,0,0.108387617984077,0,0.0783784540585628,0.120883235870009,0.0830640530814597,0,0.0388884235242859,0.261686805692252,0.0484008980297196,0.0641159725341758,0.0976701100102139,0.0838596747883419,0,0.0182038562718091,0.14447024382983,0.572998777549716,0.406085058497387,0.205433078486224,0.0297841719257777,0.0300530669990906,0.451235502015849,0.436802352226893,0.830787490729548,0.103860673296923,0.381249214434449,0.356523099988537,0.0944589532743449,0.11840707763667,0.378072588674483,0.00800763495438777,0.0359022419079334,0.0304609919326302,0.0700254862813581,0.173229576668382,0.0656290882349751,0.0862892666413906,0.0876281844344454,0.338248998099138,0.0137552208520408,0.378148481086589,0.0714954703893179,0.173322365428899,0.112969598458147,0.0970216787686306,0.630158921838428,0,0,0,0,0,0,0.00419987239300771,0,0.0679581097836982,0,0.280959551337394,0,0.274369030744119,0,0.135492467181017,0.00419987239300771,0.0953348005508995
"NB252",0.005530197289564,0.450878844595475,0.708232792939502,0.412349117676363,0,0,0,0.154552409333752,0.0192866109218405,0.18086619125489,0.0205440450918615,0.074610284006102,0.0749427585829625,0,0,0,0.106473608877882,0.0600743877706789,0.332570889914145,0.630839879594148,0.173063176862579,0.0335605236928536,0.0885775456705613,0,0.0372857046092573,0,0.0718021999464284,0.419912935323047,0.070377450427769,0,0.0508838736376701,0.100678649634183,0.00824131162154552,0.0799111397433487,0.0265414707586818,0.140394914875382,0,0.0415791546009243,0,0.0669153254976,0.141104140771424,0.0607169992693524,0.092089488715228,0.153922018066332,0,0,0.0257360609967312,0.082617869561971,0.447050406857355,0,0.587650882323637,0.254481502451241,0.105758605724755,0,0.0865475453229031,0.0505972718169244,0,0.0175754737025792,0.238874926545182,0.128531980398101,0.134421858062942,0,0,0,0,0.142802326434094,0.200692565372788,0.10197801956722,0,0.0431333173755381,0.313833700235835,0.10527942027363,0.140832690859631,0.156503087145742,0.106185654450985,0.188057669579076,0.23990443293981,0.0810685878863897,0.425077343883769,0.0833614534471659,0.0428928454510161,0.0462769668830104,0.0572616144924999,0.418842739236513,0.878922516305267,0.847070014671973,0.147488971599272,0.508065773411642,0.369125877764441,0.010534820923256,0.0656170451937828,0.302489667273472,0.0147966283670823,0.048787285761448,0.0939727868328606,0.100829486499278,0.00246955895564911,0.115116924697356,0.0827252610769683,0.0316920760033366,0.296602152193289,0.0559741120402555,0.623668773766261,0.00874697633704949,0.159031122457664,0.041283724229354,0.0524030294493742,0.441397215965453,0.0844577053779771,0.0844577053779771,0.220622826103347,0.0940363567412067,0.140474760118562,0.380108721915364,0.142540985921917,0.220622826103347,0,0.0940363567412067,0,0.140474760118562,0.263802087821958,0.380108721915364,0,0.142540985921917,0
"NB254",0,0.512941593443933,0.740620040565325,0.319974428271181,0,0.0718881086755236,0.00127381766083314,0.13732703057946,0.0726624825395971,0.213868819201253,0.0651275340176707,0.0630137438582521,0.110419149238009,0.020386420397836,0.0593164963056411,0.348962453486765,0.086305906310172,0.139875847157052,0.0384850743216925,0.226048299175157,0.224346472825369,0.0355525509590713,0.125927026269689,0.00181933496990177,0,0,0.0873258327040609,0.349530174114646,0,0,0.0887002140661859,0.354999080358967,0.0199026229205558,0.0647206805618213,0.0342386941644902,0.0734168450234805,0,0,0.00636112957775101,0.104705820987798,0.110881623407792,0.070513847503034,0.0551251304795675,0.065735576198757,0.0530239188317075,0.0538521204062108,0.152911406397865,0.0834806810709709,0.293472808247173,0,0.213443008264482,0,0,0,0.0105139291610065,0.0126722162072119,0.141731334302569,0,0.151892896583303,0,0.116463950482922,0,0,0.259379959434675,0,0,0.019353105162993,0.00320521071383119,0,0,0.231704240263948,0.117865557185627,0.11704859867182,0.132010179266921,0.0732688873556828,0.121945606975172,0.210703944485723,0,0.45856333485684,0.297074121773471,0.0352251563056692,0.0771157303387163,0,0.408031312588085,0.95872789232898,0.872370710490505,0.0742317588772383,0.583110934503077,0.300702517545498,0.02027227784995,0.109641520174342,0.330303524909427,0.0342743426390282,0.0884960715973283,0.0887503474129376,0.0720497765330979,0.0540361926306034,0.0455509780220305,0.0334311441827742,0,0.382185356519981,0.0584516905950239,0.528416778553544,0.0108122705410121,0.184236885459062,0.054691031401945,0.0607528577412161,0.241162195136044,0.497115628746902,0.497115628746902,0.291983632165638,0.104870720499835,0.111234763006289,0,0,0.291983632165638,0,0.104870720499835,0,0.111234763006289,0.235296711701534,0,0.156851455617218,0,0.123307207868711
"NB255",0,0.448098329825363,0.831229004859831,0.280061414019328,0,0.0100269243247932,0.0155470942833714,0.14533091858725,0.0687454190418094,0.206141934304501,0,0.0644622855769597,0.0727033494703707,0.0265037099282052,0.0298327870633735,0.119648213201645,0.0786757463965365,0.322682642799205,0.276637564297404,0.320378070834895,0.43765158193249,0.0400990594397805,0.184987844288509,0,0.0672302116462879,0,0.0921280304591482,0,0,0,0.0509914786792832,0.227537270041343,0,0.0638782383502353,0.0403542387126706,0.0786576950649218,0,0.030461364090033,0,0.0496004544176986,0.0980397576577535,0.0113676013750642,0.0633675473313081,0.115078851161534,0.0326926351142751,0,0.0277137696682362,0.106365061241607,0.447838794835655,0.101540783493881,0.471199192217076,0,0,0,0,0.0110895719602269,0,0.0314739586002983,0.195736223127348,0.124809583030918,0.18673859730346,0,0,0,0,0.0277818495411924,0,0,0,0.00647146319911676,0.234135245073505,0,0.0565816725205728,0.0965942061419278,0.0478379134780314,0.0186145860603259,0.0475106531359641,0.0389835613793294,0.622220687487828,0.399868199814893,0.0978846020967461,0.0497100068116542,0.0209721363528717,0.467532200134073,0.911920161592212,0.881502796310662,0.0918310359487478,0.579591266767183,0.310382139328031,0.101166275782362,0.114540630793906,0.418717119571703,0.0329452121277257,0.0517399633624959,0.0611721124269512,0.0692670357438671,0.143066480711734,0.100578310247004,0.137222269825072,0.135613580090256,0.401971758405195,0.0341359142127175,0.527494219914672,0.00871331187102152,0.105658926627749,0.0594464396355631,0.0389251889489253,0.704968364736442,0,0,0.254288317124599,0.111595402243802,0.0725136202623511,0.0127850838647972,0.185159670540767,0.254288317124599,0,0.111595402243802,0,0.0725136202623511,0.268499442110783,0.0127850838647972,0.136543093881724,0.185159670540767,0
"NB256",0.0225838499823665,0.380159332806101,0,0.658086425265851,0,0,0,0.160628616466531,0.0149581098039629,0.157534776516033,0.0870076517144444,0.0776938833271573,0.0910527754363735,0,0,0,0.102201501139849,0.826602268694683,0,0.299215941882154,0.204935732020195,0.0106017634781586,0.0443845095079769,0,0,0,0.0685616148348213,0,0,0,0.0266878273920391,0.281996908562521,0.00501042127227891,0.0684612343266028,0.0602256491980167,0.0394453834839521,0,0,0,0.063606311207477,0.118368266304044,0.047445004812449,0.0313587871307289,0.11945554518584,0.0191887650882379,0.0136729748914742,0,0.0949309927012578,0.488041268028524,0,0,1,0,0,0,0.271126450391701,0,0,0.19187088324596,0.0961283723330623,0.174623029259932,0,0,0,0,0.115884607026498,0.108933445843969,0,0,0.0303427165032915,0.11092532497202,0.0765769157979228,0.0701780426041125,0.177173466786202,0.0135227007260056,0.229192016047163,0.0587033633426385,0,0.486661545906005,0.555203734903034,0.0224284841916162,0.0734297245698424,0.0189998429500747,0.429463178935198,0.981514538359442,0.880260322499319,0.105350381877598,0.427664523771236,0.191714214624606,0,0.0126478581396716,0.27448474011666,0.0523278315003948,0.121252804237892,0.103565500036184,0.101827514078926,0.0346889024136175,0.12297551213656,0,0.0339653244883914,0.526888056913422,0.0898976347225296,0.602664438218872,0.0304029780111998,0.277822932576695,0.0459320281438694,0.077860848737733,0.1933295808553,0.563025927725341,0.563025927725341,0.310649518175035,0.176812876893367,0.338057882910107,0,0,0.310649518175035,0,0.176812876893367,0,0.338057882910107,0.170262461427323,0,0.0668316145259913,0,0
"NB257",0.0121809616801164,0.518221141732745,0.841057055437083,0.312830018520662,0,0.0323222646186582,0.0180070188566963,0.254003266558901,0.0180437909253362,0.12946210880635,0.0171418614143237,0.0629267439472025,0.0754218288660411,0,0.0386075004508093,0,0.0974127754463245,0.107058614904095,0.154691797691691,0,0.294696136681509,0,0.150650094547058,0,0.00428572366210551,0.0630062987431807,0.0152128273225138,0.697606410914169,0.669497882875395,0.62434427557548,0.0165121092555932,0.100823979674782,0.0825164143668287,0.0206230622937252,0,0.0518489031259444,0.0398482952886337,0.0185161699532355,0,0.0638727903136755,0.101719836900011,0.0362282005005094,0.00635042391406276,0.0327451672492822,0,0.0158118533629937,0.0872225635219801,0.104009869681722,0.481778858267255,0,0.618943684401826,0,0,0,0.0763220566431387,0.079012975657599,0,0.0468964567890021,0.22142199564209,0.226014150622079,0.205022471339535,0,0,0.154657220900812,0,0.0112412660558179,0.0181769734487343,0,0,0,0.14540560010736,0.0761748141650484,0.122651722909388,0.160194385174408,0.0367129398368417,0.0568444647252679,0,0,0,0.344121934871475,0.0180741938266331,0.0628175116140137,0.0298562871351915,0.442258603516478,0.936993701256819,0.812753380502283,0.127522647178033,0.512549495264657,0.376221759384301,0.199560957039536,0.119043774935373,0.339628343715428,0.0237441620360655,0.0666772965136211,0.0895049037286386,0.0737286467264824,0.0777594255670514,0.0695517846611472,0,0.0104249119861599,0.308607032419381,0.0345514613013288,0.47607918801406,0.118151787980412,0.297037528563112,0.103336638678077,0.11747227557293,0,0.714250254947045,0.714250254947045,0.286792719940443,0,0.0697705299708767,0.24786711956998,0.160578677670152,0.286792719940443,0.0378826254829755,0,0,0.0697705299708767,0.25255966229502,0.24786711956998,0,0.160578677670152,0
