NAME	Neuroendocrine.cells	NK.cells	T.cells	Myeloid.cells	B.cells	Fibroblasts	Stromal.other.cells	RBCs.cells	Schwann.cells	Plasma.cells	pDC.cells	Endothelial.cells
KIF5C	1.87587465774262	0.0298165137614679	0.0401712887438825	0.0573936529372046	0.0240811153358682	0.0421348314606742	0.0441176470588235	0.233333333333333	0.0857142857142857	0	0.0256410256410256	0.22962962962963
MDK	4.62724368725281	0.0940366972477064	0.115415986949429	0.232950708980419	0.134347275031686	1.49157303370787	0.0882352941176471	1.4	3.06666666666667	0.260869565217391	0.102564102564103	1.05925925925926
SCG2	1.68280346820809	0.0275229357798165	0.0273246329526917	0.0526671168129642	0.00887198986058302	0.0786516853932584	0.0294117647058824	0.116666666666667	0.152380952380952	0	0.0128205128205128	0.0666666666666667
TMOD1	1.83834043200487	0.0137614678899083	0.0367047308319739	0.0681971640783255	0.0215462610899873	0.112359550561798	0.0882352941176471	0.266666666666667	0.104761904761905	0	0.0384615384615385	0.140740740740741
ISL1	1.51342409491938	0.0137614678899083	0.0181484502446982	0.037812288993923	0.0190114068441065	0.0280898876404494	0.0294117647058824	0.2	0.0285714285714286	0.0434782608695652	0	0.0592592592592593
SCG5	1.60621387283237	0.0206422018348624	0.0193719412724307	0.0384875084402431	0.0152091254752852	0.160112359550562	0	0.166666666666667	0.266666666666667	0	0.0384615384615385	0.0962962962962963
LINC00682	2.08799817462732	0.0573394495412844	0.0591353996737357	0.0817015530047265	0.0316856780735108	0.117977528089888	0.0441176470588235	1.08333333333333	0.104761904761905	0	0	0.214814814814815
RAMP1	2.09104046242775	0.146788990825688	0.0440456769983687	0.12694125590817	0.0278833967046895	0.258426966292135	0.0147058823529412	0.166666666666667	0.171428571428571	0	0.0641025641025641	0.0592592592592593
TUBB2A	2.99037876483115	0.112385321100917	0.135399673735726	0.149898717083052	0.103929024081115	0.286516853932584	0.0588235294117647	0.35	0.79047619047619	0.0869565217391304	0.0641025641025641	0.22962962962963
CENPV	1.89101003954974	0.0504587155963303	0.0754486133768352	0.0540175557056043	0.0544993662864385	0.0786516853932584	0.0294117647058824	0.45	0.0476190476190476	0.0869565217391304	0.0128205128205128	0.0666666666666667
NCAM1	1.82335716458777	0.169724770642202	0.0344616639477977	0.102633355840648	0.0380228136882129	0.0870786516853933	0.0294117647058824	0.216666666666667	0.485714285714286	0.0869565217391304	0.0128205128205128	0.2
CRMP1	1.57765439610587	0.0206422018348624	0.031810766721044	0.0762997974341661	0.0367553865652725	0.0842696629213483	0.0147058823529412	0.283333333333333	0.152380952380952	0.0869565217391304	0.0256410256410256	0.2
CNTNAP2	2.71254183145726	0.018348623853211	0.0705546492659054	0.230925050641458	0.152091254752852	0.794943820224719	0.117647058823529	0.1	0.6	0	0.0128205128205128	0.777777777777778
HMX1	1.23052935807727	0.0206422018348624	0.0136623164763458	0.0297096556380824	0.0101394169835234	0.0308988764044944	0.0147058823529412	0.0666666666666667	0.123809523809524	0	0.0384615384615385	0.0222222222222222
SOX11	1.549969577122	0.0252293577981651	0.0201876019575856	0.0661715057393653	0.0253485424588086	0.143258426966292	0	0.566666666666667	0.333333333333333	0	0.0256410256410256	0.422222222222222
KIF21A	1.4364161849711	0.0412844036697248	0.0299755301794454	0.0317353139770425	0.026615969581749	0.109550561797753	0.147058823529412	0.483333333333333	0.00952380952380952	0	0.0256410256410256	0.125925925925926
ELAVL3	1.21649680559781	0.018348623853211	0.0126427406199021	0.0236326806212019	0.017743979721166	0.0449438202247191	0.0147058823529412	0.383333333333333	0.0380952380952381	0	0.0128205128205128	0.0740740740740741
